name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Mason Greenwood,MID,Man Utd,9.2,0,0,24,1,26.4,289,30,0,1,9.5,37.8,2021-08-29T15:30:00Z,89,20,0,0,0,0,3,0,996847,1,0,31,8,222646,288859,66213,76,FALSE,0,3
Bryan Gil Salvatierra,MID,Spurs,1.3,0,0,3,0,0,487,27,0,0,0,0,2021-08-29T13:00:00Z,2,18,0,0,0,0,3,0,7512,0,1,0,1,-1261,840,2101,59,TRUE,0,3
Chem Campbell,MID,Wolves,-0.5,0,0,0,0,0,548,30,0,0,0,0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,12896,1,0,0,0,2387,4770,2383,45,TRUE,0,3
Phil Foden,MID,Man City,0,0,0,0,0,0,265,24,0,0,0,0,2021-08-28T11:30:00Z,0,1,0,0,0,0,3,0,56761,0,5,0,0,-14835,553,15388,79,TRUE,0,3
Thiago Alcántara do Nascimento,MID,Liverpool,0.7,0,0,4,0,12.3,225,23,0,0,1.9,6.2,2021-08-28T16:30:00Z,16,6,0,0,0,0,3,0,58014,1,1,0,1,-10532,3598,14130,54,TRUE,0,3
Kieran Dowell,MID,Norwich,-0.7,0,0,0,0,0,323,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,4009,2,1,0,0,-913,88,1001,54,TRUE,0,3
Ben Woodburn,MID,Liverpool,0,0,0,0,0,0,553,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,2684,1,1,0,0,-179,978,1157,45,TRUE,0,3
Samuel Edozie,MID,Man City,0.5,0,0,0,0,0,508,24,0,0,0,0,2021-08-28T11:30:00Z,0,1,0,0,0,0,3,0,1318,0,5,0,0,-280,66,346,50,TRUE,0,3
Alex Oxlade-Chamberlain,MID,Liverpool,1,0,0,0,0,0,227,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,11126,1,1,0,0,-2628,644,3272,59,TRUE,0,3
Josh Benson,MID,Burnley,0,0,0,0,0,0,116,29,0,0,0,0,2021-08-29T13:00:00Z,0,10,0,0,0,0,3,0,273,1,1,0,0,-45,0,45,45,TRUE,0,3
Christos Tzolis,MID,Norwich,-0.5,0,0,0,0,0,528,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,5802,2,1,0,0,191,1387,1196,50,TRUE,0,3
Daniel Castelo Podence,MID,Wolves,-0.2,0,0,4,0,0.1,438,30,1,0,0.1,1.2,2021-08-29T15:30:00Z,20,13,0,0,0,0,3,0,1575,1,0,0,1,535,968,433,55,TRUE,0,3
Jadon Sancho,MID,Man Utd,2.2,0,0,4,1,7.3,485,30,0,0,0.8,0,2021-08-29T15:30:00Z,71,20,0,0,0,0,3,0,411281,1,0,4,3,-163024,8736,171760,93,FALSE,0,3
Lukas Rupp,MID,Norwich,0.3,0,0,5,0,14.7,317,26,1,0,2.9,6.2,2021-08-28T14:00:00Z,17,9,0,0,0,0,3,0,10835,2,1,8,1,-481,909,1390,45,TRUE,0,3
Curtis Jones,MID,Liverpool,0,0,0,0,0,0,244,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,1825,1,1,0,0,-51,219,270,50,TRUE,0,3
N'Golo Kanté,MID,Chelsea,0.7,0,0,10,0,11.3,130,23,1,0,2.1,9.8,2021-08-28T16:30:00Z,45,11,0,0,0,0,3,0,269280,1,1,0,1,-12587,24016,36603,49,FALSE,0,3
Josh Martin,MID,Norwich,0,0,0,0,0,0,330,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,37,2,1,0,0,-5,0,5,50,TRUE,0,3
Wilfred Ndidi,MID,Leicester,3.3,0,0,13,0,2,216,26,1,0,2.4,20.4,2021-08-28T14:00:00Z,90,15,0,0,0,0,3,0,125850,2,1,2,2,-7608,9581,17189,50,FALSE,0,3
Nathan Redmond,MID,Southampton,1.2,0,0,4,0,23.3,336,25,1,0,3.2,8.2,2021-08-28T14:00:00Z,32,14,0,0,0,0,3,0,7685,2,2,0,1,-1164,403,1567,59,FALSE,0,3
